ENSEMBLE_GENE	GENE_SYMBOL	HUMAN_EXPR	APE_EXPR	FOLD_CHANGE	LOG2FC	WILCOX_STAT	P_T_TEST	P_PERM	P_WILCOX	FDR
ENSG00000253366	RP11-589F5.4	0	48	0	-Inf	0	2.69778664628616e-08	0	1.40661769736097e-08	5.70407757410996e-07
ENSG00000234764	AC008132.12	0	17	0	-Inf	0	6.14403923846387e-06	0	1.40661769736097e-08	5.70407757410996e-07
ENSG00000276172	ELMO2P1	0	101	0	-Inf	0	7.31228819205716e-06	0	1.40661769736097e-08	5.70407757410996e-07
ENSG00000267346	EIF5AP3	0	7288	0	-Inf	0	5.15049250549789e-12	0	1.41099777614588e-08	5.70407757410996e-07
ENSG00000225591	RP11-360D2.2	11	0	Inf	Inf	420	2.42245214986312e-07	0	1.41099777614588e-08	5.70407757410996e-07
ENSG00000240776	RP11-435F17.1	32	0	Inf	Inf	420	5.50039606026239e-11	0	1.41538986463095e-08	5.70407757410996e-07
ENSG00000274367	LA16c-380H5.6	0	16	0	-Inf	0	1.99206051539667e-05	0	1.41538986463095e-08	5.70407757410996e-07
ENSG00000271344	RP11-274B21.9	18	0	Inf	Inf	420	0.000401940428263844	0	1.41538986463095e-08	5.70407757410996e-07
ENSG00000244427	RP11-52B19.1	0	32.5	0	-Inf	0	4.03634396210319e-10	0	1.41759042131217e-08	5.70407757410996e-07
ENSG00000232393	RPL5P6	18	0	Inf	Inf	420	1.58611404941081e-06	0	1.41759042131217e-08	5.70407757410996e-07
ENSG00000237438	CECR7	45	0	Inf	Inf	420	1.30677023592398e-08	0	1.41979399098651e-08	5.70407757410996e-07
ENSG00000232083	RPL31P7	29	0	Inf	Inf	420	3.03373683138939e-06	0	1.41979399098651e-08	5.70407757410996e-07
ENSG00000274877	RP11-65I12.1	17	0	Inf	Inf	420	0.000135520968046269	0	1.41979399098651e-08	5.70407757410996e-07
ENSG00000253333	RP11-497H16.8	0	74.5	0	-Inf	0	4.44248747525681e-11	0	1.42200057718367e-08	5.70407757410996e-07
ENSG00000261523	RP11-82O18.2	0	34	0	-Inf	0	2.13529184268893e-09	0	1.42200057718367e-08	5.70407757410996e-07
ENSG00000261695	RP11-719K4.6	0	34	0	-Inf	0	2.13529184268893e-09	0	1.42200057718367e-08	5.70407757410996e-07
ENSG00000225416	AC104843.3	172	0	Inf	Inf	420	3.66327997828284e-09	0	1.42421018343674e-08	5.70407757410996e-07
ENSG00000264868	CTB-167B5.2	491	0	Inf	Inf	420	8.3388115551546e-06	0	1.42421018343674e-08	5.70407757410996e-07
ENSG00000248472	DDX11L9	0	12.5	0	-Inf	1.5	0.000119921194460304	0.001	1.3955374081313e-08	5.70407757410996e-07
ENSG00000219932	RPL12P8	14	0	Inf	Inf	420	2.24533111509408e-06	0.002	1.41319231741651e-08	5.70407757410996e-07
ENSG00000211643	IGLV5-52	27	0	Inf	Inf	420	1.31788921794067e-08	0	1.43085715791285e-08	5.70749803576372e-07
ENSG00000152760	TCTEX1D1	59	0	Inf	Inf	420	0.000127655308827204	0	1.43085715791285e-08	5.70749803576372e-07
ENSG00000273104	CMP21-97G8.1	0	11	0	-Inf	10.5	4.33122360033192e-05	0	1.64022559267133e-08	6.40848620484628e-07
ENSG00000229089	ANKRD20A8P	0	10.5	0	-Inf	2.5	5.35358661668273e-05	0	1.64881666167715e-08	6.40848620484628e-07
ENSG00000196302	RP11-497H16.5	0	14.5	0	-Inf	10.5	1.78393505143592e-06	0	1.65135867184255e-08	6.40848620484628e-07
ENSG00000274866	H19_2	0	18.5	0	-Inf	10.5	0.00604411881681989	0	1.66255817684919e-08	6.40848620484628e-07
ENSG00000235240	AC026185.1	0	45.5	0	-Inf	2.5	5.84068268088163e-05	0	1.67214877168985e-08	6.40848620484628e-07
ENSG00000267655	CTD-2286N8.2	14	0	Inf	Inf	420	2.35880443689787e-10	0	1.69424475893955e-08	6.40848620484628e-07
ENSG00000215859	PDZK1P2	0	30	0	-Inf	0	0.00171179195480503	0	1.7071689167911e-08	6.40848620484628e-07
ENSG00000225234	TRAPPC12-AS1	0	33.5	0	-Inf	0	8.34453912558722e-06	0	1.71236280918739e-08	6.40848620484628e-07
ENSG00000226160	LA16c-17H1.3	0	129.5	0	-Inf	0	3.25300979193712e-12	0	1.73327762366695e-08	6.40848620484628e-07
ENSG00000226925	AC007271.3	0	15.5	0	-Inf	0	6.14186543965318e-06	0	1.73327762366695e-08	6.40848620484628e-07
ENSG00000277918	U1	0	14.5	0	-Inf	0	4.09363635765393e-05	0	1.73327762366695e-08	6.40848620484628e-07
ENSG00000215016	RPL24P7	208	0	Inf	Inf	420	2.49927891712421e-09	0	1.73590770611047e-08	6.40848620484628e-07
ENSG00000235045	RPL7P8	39	0	Inf	Inf	420	7.63875862538766e-09	0	1.73590770611047e-08	6.40848620484628e-07
ENSG00000261824	LINC00662	308	0	Inf	Inf	420	3.912176020584e-13	0	1.73854129753627e-08	6.40848620484628e-07
ENSG00000226057	PHF2P2	0	153.5	0	-Inf	0	2.09393629808713e-09	0	1.73854129753627e-08	6.40848620484628e-07
ENSG00000234148	RP11-395L14.3	0	164	0	-Inf	0	0.000339181892502344	0	1.73854129753627e-08	6.40848620484628e-07
ENSG00000240096	RP11-85G20.1	0	19	0	-Inf	0	7.52125963765865e-08	0	1.74117840194026e-08	6.40848620484628e-07
ENSG00000215456	BCRP4	0	21	0	-Inf	0	4.17816823757976e-05	0	1.74381902332207e-08	6.40848620484628e-07
ENSG00000228203	RNF144A-AS1	19	0	Inf	Inf	420	9.18445860604399e-06	0	1.74646316568501e-08	6.40848620484628e-07
ENSG00000230993	RPL12P15	0	241	0	-Inf	0	1.40678174240313e-07	0	1.74911083303612e-08	6.40848620484628e-07
ENSG00000175077	RTP1	0	148	0	-Inf	1.5	0.00779422614819719	0	1.80916905443963e-08	6.40848620484628e-07
ENSG00000249685	RP11-360F5.3	12	0	Inf	Inf	419.5	6.49939278685467e-07	0	1.86259680190865e-08	6.40848620484628e-07
ENSG00000233614	DDX11L10	0	12.5	0	-Inf	2	0.000117024590824115	0	1.90362909087187e-08	6.40848620484628e-07
ENSG00000216368	RP3-486D24.1	0	15	0	-Inf	0	1.32452152423942e-08	0	1.94054559361084e-08	6.40848620484628e-07
ENSG00000213421	RP11-84O12.2	0	12.5	0	-Inf	0	3.5083037575363e-06	0	1.99639017475025e-08	6.40848620484628e-07
ENSG00000261456	TUBB8	0	12.5	0	-Inf	0	4.67071391275052e-07	0	2.00234986809849e-08	6.40848620484628e-07
ENSG00000239906	RP11-34P13.14	0	112.5	0	-Inf	0	1.2058504254703e-09	0	2.00533557076923e-08	6.40848620484628e-07
ENSG00000277644	FP236383.12	0	12738	0	-Inf	0	0.00100751160547466	0	2.00533557076923e-08	6.40848620484628e-07
ENSG00000225849	MKRN7P	0	22	0	-Inf	0	6.8308250705224e-08	0	2.0173175231718e-08	6.40848620484628e-07
ENSG00000241282	RPL34P33	41	0	Inf	Inf	420	2.50962969732954e-09	0	2.03540835798584e-08	6.40848620484628e-07
ENSG00000229700	RP1-130G2.1	0	16	0	-Inf	0	1.97182983721688e-09	0	2.03843730912081e-08	6.40848620484628e-07
ENSG00000230734	RPL10P3	119	0	Inf	Inf	420	2.3331988110037e-10	0	2.04450708982855e-08	6.40848620484628e-07
ENSG00000261541	RP11-626K17.3	0	28	0	-Inf	0	1.11495048779513e-07	0	2.04450708982855e-08	6.40848620484628e-07
ENSG00000228247	UBBP2	0	12	0	-Inf	2.5	4.80411566211802e-07	0	2.0493167618665e-08	6.40848620484628e-07
ENSG00000214389	RPS3AP26	1392	0	Inf	Inf	420	4.78737163384223e-13	0	2.05059273784547e-08	6.40848620484628e-07
ENSG00000243107	AC000120.7	242	0	Inf	Inf	420	1.10781878301608e-11	0	2.05059273784547e-08	6.40848620484628e-07
ENSG00000274088	ACEA_U3	0	24	0	-Inf	0	0.036593485766372	0	2.05059273784547e-08	6.40848620484628e-07
ENSG00000268061	NAPA-AS1	59	0	Inf	Inf	420	9.28598837775563e-09	0	2.0628117771753e-08	6.40848620484628e-07
ENSG00000229251	HNRNPA1P8	59	0	Inf	Inf	420	7.62154678751188e-10	0	2.06587650935029e-08	6.40848620484628e-07
ENSG00000228938	SNRPD2P1	22	0	Inf	Inf	420	1.1161995452405e-07	0	2.06587650935029e-08	6.40848620484628e-07
ENSG00000233278	RPS26P2	0	12355	0	-Inf	0	3.79966490433056e-12	0	2.07817546055067e-08	6.40848620484628e-07
ENSG00000261338	RP11-378A13.1	56	0	Inf	Inf	420	1.75942380750164e-09	0	2.08744182216697e-08	6.40848620484628e-07
ENSG00000187733	AMY1C	0	62	0	-Inf	0	6.93039740072496e-09	0	2.09053866138357e-08	6.40848620484628e-07
ENSG00000276462	BX255923.3	0	218.5	0	-Inf	0	0.000109832615943254	0	2.09674444464554e-08	6.40848620484628e-07
ENSG00000253203	GUSBP3	0	40.5	0	-Inf	0	1.03088303789039e-08	0	2.10608344877608e-08	6.40848620484628e-07
ENSG00000227917	RP11-143M1.3	0	164.5	0	-Inf	0	0.000344148354779618	0	2.10608344877608e-08	6.40848620484628e-07
ENSG00000273768	U1	0	14.5	0	-Inf	1.5	4.32034956887166e-05	0	2.17275727008364e-08	6.40848620484628e-07
ENSG00000227624	SNRPEP3	0	15.5	0	-Inf	1.5	1.83758806876369e-05	0	2.19234635745819e-08	6.40848620484628e-07
ENSG00000234424	RP11-213G2.1	0	23.5	0	-Inf	0.5	2.48261271369674e-09	0	2.20539930755736e-08	6.40848620484628e-07
ENSG00000275329	RP11-83N9.6	52	0	Inf	Inf	417	9.97296164059701e-06	0	2.21925889943507e-08	6.40848620484628e-07
ENSG00000273320	RP11-22N19.2	13	0	Inf	Inf	410	0.000133260717829777	0	2.22020570796995e-08	6.40848620484628e-07
ENSG00000259867	RP11-525K10.3	0	12	0	-Inf	0	6.33881030702174e-06	0	2.22103368073834e-08	6.40848620484628e-07
ENSG00000221095	AC245033.1	19	0	Inf	Inf	410	2.14117448482807e-05	0	2.23828339997208e-08	6.40848620484628e-07
ENSG00000267423	AC005616.2	31	0	Inf	Inf	410	0.00249056949241071	0	2.24555056612575e-08	6.40848620484628e-07
ENSG00000264491	RP11-349A8.3	0	20.5	0	-Inf	3	7.58459044346337e-05	0	2.24969232962253e-08	6.40848620484628e-07
ENSG00000280085	RP11-678K21.1	0	24	0	-Inf	3	9.5430306123346e-05	0	2.25309632327695e-08	6.40848620484628e-07
ENSG00000279924	RP11-341D18.2	0	42.5	0	-Inf	0	0.0567464700353736	0	2.26720182919156e-08	6.40848620484628e-07
ENSG00000217239	RP1-182O16.1	72	0	Inf	Inf	420	3.07194509554923e-11	0	2.33803305687713e-08	6.40848620484628e-07
ENSG00000234390	USP27X-AS1	21	0	Inf	Inf	420	2.10787734075297e-09	0	2.36897871523455e-08	6.40848620484628e-07
ENSG00000225419	RPL21P3	40	0	Inf	Inf	420	1.3090744431979e-12	0	2.37243919909057e-08	6.40848620484628e-07
ENSG00000237629	UQCRHP2	36	0	Inf	Inf	420	2.15262064469474e-07	0	2.37590411607927e-08	6.40848620484628e-07
ENSG00000277420	CH17-408M7.1	0	31.5	0	-Inf	0	4.5709102176724e-06	0	2.38284726877356e-08	6.40848620484628e-07
ENSG00000243830	RP11-113C12.2	34	0	Inf	Inf	420	9.26872785888931e-09	0	2.38632551414912e-08	6.40848620484628e-07
ENSG00000274756	CTB-75G16.1	0	34	0	-Inf	0	9.58356476207561e-05	0	2.38980821199737e-08	6.40848620484628e-07
ENSG00000231099	BMS1P19	0	499	0	-Inf	0	2.07739595364918e-11	0	2.39329536716388e-08	6.40848620484628e-07
ENSG00000169662	BCRP6	0	66.5	0	-Inf	0	1.87405314434961e-05	0	2.39329536716388e-08	6.40848620484628e-07
ENSG00000200253	RNU6-529P	13	0	Inf	Inf	420	2.30048245703477e-10	0	2.39678698449854e-08	6.40848620484628e-07
ENSG00000243779	RP11-681N23.1	19	0	Inf	Inf	420	8.08057634441891e-07	0	2.40028306885546e-08	6.40848620484628e-07
ENSG00000242590	RP11-54O7.14	29	0	Inf	Inf	418	2.09981286945246e-05	0	2.40083365378982e-08	6.40848620484628e-07
ENSG00000279568	RP11-20I23.5	0	15	0	-Inf	5	1.9498314616682e-06	0	2.41177748910869e-08	6.40848620484628e-07
ENSG00000244527	RP11-254G11.1	24	0	Inf	Inf	420	1.938673110669e-07	0	2.41783066616684e-08	6.40848620484628e-07
ENSG00000179938	GOLGA8J	0	22	0	-Inf	0	1.33354185823508e-05	0	2.41783066616684e-08	6.40848620484628e-07
ENSG00000219986	BTF3P7	51	0	Inf	Inf	420	2.26588716274717e-10	0	2.4213536548327e-08	6.40848620484628e-07
ENSG00000213935	AC092610.12	94	0	Inf	Inf	420	4.18561630068111e-10	0	2.42488114461912e-08	6.40848620484628e-07
ENSG00000271952	RP11-245G13.2	28	0	Inf	Inf	419	9.17505883149278e-05	0	2.42807119761244e-08	6.40848620484628e-07
ENSG00000235386	RP11-397A15.4	0	16	0	-Inf	2.5	0.00803729523534663	0	2.44773675554909e-08	6.40848620484628e-07
ENSG00000278597	FP671120.7	0	12738	0	-Inf	0	0.00100785230188695	0	2.45683191110098e-08	6.40848620484628e-07
ENSG00000259616	RP11-507B12.2	46	0	Inf	Inf	416.5	0.00456622328989067	0	2.46139143456137e-08	6.40848620484628e-07
ENSG00000261405	RP11-23E10.4	0	10.5	0	-Inf	11	9.00399428896421e-06	0	2.60438150450942e-08	6.40848620484628e-07
ENSG00000223875	NBEAP3	0	35	0	-Inf	11	0.000673294235961412	0	2.63382714460568e-08	6.40848620484628e-07
ENSG00000125804	FAM182A	0	50	0	-Inf	0	1.14295922202836e-06	0	2.66406036485217e-08	6.40848620484628e-07
ENSG00000269846	RP4-621N11.2	0	17.5	0	-Inf	0	9.06566354675736e-07	0	2.6678959437481e-08	6.40848620484628e-07
ENSG00000184208	C22orf46	378	0	Inf	Inf	420	1.42335276338593e-10	0	2.67173636087522e-08	6.40848620484628e-07
ENSG00000244528	AC134873.1	12	0	Inf	Inf	420	2.27417105307103e-07	0	2.69488075695105e-08	6.40848620484628e-07
ENSG00000275449	MIR6859-2	0	13	0	-Inf	0	1.33841418175918e-05	0	2.69875518701924e-08	6.40848620484628e-07
ENSG00000236264	RPL26P30	21	0	Inf	Inf	420	1.39273862805856e-09	0	2.71040777692966e-08	6.40848620484628e-07
ENSG00000231072	GAPDHP64	0	28	0	-Inf	3	2.39308545656319e-07	0	2.71589092271225e-08	6.40848620484628e-07
ENSG00000275538	RNVU1-19	0	14.5	0	-Inf	3	4.95188325943809e-05	0	2.71589092271225e-08	6.40848620484628e-07
ENSG00000229704	EIF2S2P2	0	27	0	-Inf	0	7.73699976700151e-10	0	2.71820063885038e-08	6.40848620484628e-07
ENSG00000101278	RPS10L	21	0	Inf	Inf	420	7.11242702403368e-09	0	2.71820063885038e-08	6.40848620484628e-07
ENSG00000227857	RP4-533D7.5	0	40.5	0	-Inf	0	1.00495981038724e-07	0	2.72601312451646e-08	6.40848620484628e-07
ENSG00000234927	HMGN1P18	16	0	Inf	Inf	417	0.0157334779910858	0	2.74005975931904e-08	6.40848620484628e-07
ENSG00000226885	KB-1183D5.9	0	17	0	-Inf	0	6.83828946103744e-06	0	2.74169713488984e-08	6.40848620484628e-07
ENSG00000228665	RP11-20O24.1	51	0	Inf	Inf	420	3.65228885000625e-09	0	2.74956874367994e-08	6.40848620484628e-07
ENSG00000234394	RP11-561O23.5	0	61.5	0	-Inf	0	3.63102676116605e-06	0	2.75351196740448e-08	6.40848620484628e-07
ENSG00000174876	AMY1B	0	62	0	-Inf	0	7.73480738457738e-09	0	2.76537137921548e-08	6.40848620484628e-07
ENSG00000264207	RP11-196G18.23	0	46	0	-Inf	0	8.18043493675853e-09	0	2.77330249047739e-08	6.40848620484628e-07
ENSG00000223784	RP11-554I8.2	284	0	Inf	Inf	417	1.07877126746209e-05	0	2.78896333870835e-08	6.40848620484628e-07
ENSG00000162039	MEIOB	0	5753	0	-Inf	0	6.87500727939592e-10	0	2.78922451182424e-08	6.40848620484628e-07
ENSG00000261143	ADAMTS7P3	0	23	0	-Inf	0.5	2.76157603225015e-06	0	2.87855407454811e-08	6.40848620484628e-07
ENSG00000212932	RPL23AP4	0	29.5	0	-Inf	0	6.77692334758027e-06	0	2.88233943732706e-08	6.40848620484628e-07
ENSG00000280149	RP4-751H13.5	28	0	Inf	Inf	420	2.57435574949294e-10	0	2.88644893102584e-08	6.40848620484628e-07
ENSG00000212712	AP002414.1	0	36.5	0	-Inf	0	1.84567743839458e-08	0	2.88644893102584e-08	6.40848620484628e-07
ENSG00000272760	RP11-5C23.1	55	0	Inf	Inf	420	1.27024432158643e-12	0	2.95290220023152e-08	6.40848620484628e-07
ENSG00000256944	RP11-881M11.1	0	16.5	0	-Inf	3.5	7.51424119860593e-07	0	2.96365648461359e-08	6.40848620484628e-07
ENSG00000235062	BCRP5	0	26.5	0	-Inf	0	1.76922138844316e-05	0	2.96551020538292e-08	6.40848620484628e-07
ENSG00000237470	DCLRE1CP1	0	17	0	-Inf	3.5	1.03545396463653e-06	0	2.97673895071348e-08	6.40848620484628e-07
ENSG00000181625	SLX1B	0	246	0	-Inf	0	1.26788591185715e-09	0	2.97816531544404e-08	6.40848620484628e-07
ENSG00000258981	COX5AP2	11	0	Inf	Inf	418.5	3.52939205894787e-08	0	2.97899783875625e-08	6.40848620484628e-07
ENSG00000238166	RP11-160C18.4	0	27.5	0	-Inf	0	0.000378022214622128	0	2.98239417898868e-08	6.40848620484628e-07
ENSG00000272403	RP1-93H18.7	18	0	Inf	Inf	420	3.37918043969432e-07	0	2.99086767955584e-08	6.40848620484628e-07
ENSG00000280171	CTD-2542C24.14	0	12	0	-Inf	0	1.00669454534096e-08	0	3.00361744723809e-08	6.40848620484628e-07
ENSG00000237745	AC009963.5	0	27.5	0	-Inf	0	1.11481591557964e-08	0	3.02069113550849e-08	6.40848620484628e-07
ENSG00000172058	SERF1A	0	354.5	0	-Inf	0	1.852888057911e-13	0	3.02497280861562e-08	6.40848620484628e-07
ENSG00000213875	AC005019.2	53	0	Inf	Inf	420	4.8076148406813e-09	0	3.03784971969334e-08	6.40848620484628e-07
ENSG00000272604	RP11-251G23.5	55	0	Inf	Inf	420	1.91639787788005e-11	0	3.04215267260281e-08	6.40848620484628e-07
ENSG00000277947	SNORD3D	0	24	0	-Inf	2.5	0.0368343294965387	0	3.05117867353781e-08	6.40848620484628e-07
ENSG00000268751	SCGB1B2P	22	0	Inf	Inf	420	1.10920355045221e-08	0	3.05941787965984e-08	6.40848620484628e-07
ENSG00000225189	REREP1Y	0	19	0	-Inf	12	8.18316517004795e-06	0	3.06740219639486e-08	6.40848620484628e-07
ENSG00000230528	NOS2P3	0	59.5	0	-Inf	0	0.00328818561405342	0	3.06808259900581e-08	6.40848620484628e-07
ENSG00000205669	ACOT6	0	149.5	0	-Inf	0	7.40427284584738e-10	0	3.07676878887004e-08	6.40848620484628e-07
ENSG00000247134	RP11-11N9.4	30	0	Inf	Inf	420	1.42314322570583e-07	0	3.09857849303743e-08	6.40848620484628e-07
ENSG00000186867	QRFPR	0	121	0	-Inf	0	5.94048162462666e-05	0	3.11612355126904e-08	6.40848620484628e-07
ENSG00000229930	RP11-504P24.5	0	18	0	-Inf	0	0.000102652505989614	0	3.15147466464502e-08	6.40848620484628e-07
ENSG00000274391	TPTE	0	29.5	0	-Inf	0	1.36458407445458e-05	0	3.1559181333768e-08	6.40848620484628e-07
ENSG00000205936	PPP1R12BP2	0	445.5	0	-Inf	0	0.000111500612958535	0	3.18269425099246e-08	6.40848620484628e-07
ENSG00000213950	RPS10P2	28	0	Inf	Inf	419	1.70906322548943e-12	0	3.19948404756522e-08	6.40848620484628e-07
ENSG00000261812	TUBB8P7	0	12.5	0	-Inf	2	6.35489845956658e-07	0	3.22816876867639e-08	6.40848620484628e-07
ENSG00000105996	HOXA2	17	0	Inf	Inf	420	2.18998008029848e-06	0	3.23684341925665e-08	6.40848620484628e-07
ENSG00000270069	MIR222HG	18	0	Inf	Inf	419.5	2.15346962426743e-05	0	3.27574799878414e-08	6.40848620484628e-07
ENSG00000161133	USP41	0	16	0	-Inf	0	1.14527059659152e-06	0	3.3056620341691e-08	6.40848620484628e-07
ENSG00000184459	BPIFC	0	13.5	0	-Inf	5.5	0.00349537485472395	0	3.3250193340668e-08	6.40848620484628e-07
ENSG00000248126	CTD-2012J19.2	0	184	0	-Inf	0	9.61804945915012e-11	0	3.33821298424495e-08	6.40848620484628e-07
ENSG00000242088	AC090602.2	118	0	Inf	Inf	420	2.67293675064287e-09	0	3.34288592882103e-08	6.40848620484628e-07
ENSG00000235876	FEM1AP4	18	0	Inf	Inf	409.5	9.17700058562239e-06	0	3.36028885948979e-08	6.40848620484628e-07
ENSG00000269983	RP11-497H16.9	0	22.5	0	-Inf	0	1.03098654716569e-05	0	3.37575703180976e-08	6.40848620484628e-07
ENSG00000267390	RP11-635N19.1	155	0	Inf	Inf	420	1.35320123245211e-08	0	3.3804759022378e-08	6.40848620484628e-07
ENSG00000275076	AL928970.1	0	13	0	-Inf	0.5	1.54145187875288e-05	0	3.38817371367653e-08	6.40848620484628e-07
ENSG00000216740	ANXA2P3	0	10.5	0	-Inf	4.5	2.40035753266926e-06	0	3.42998275376397e-08	6.40848620484628e-07
ENSG00000229721	RP11-252I14.1	0	11.5	0	-Inf	2	8.59160151793728e-06	0	3.44705474899941e-08	6.40848620484628e-07
ENSG00000260788	RP11-298D21.1	0	12.5	0	-Inf	4.5	0.0838985993733184	0	3.49037559414366e-08	6.40848620484628e-07
ENSG00000233133	AC104451.2	0	18.5	0	-Inf	2.5	2.8567956059621e-07	0	3.49244916782249e-08	6.40848620484628e-07
ENSG00000183186	C2CD4C	20	0	Inf	Inf	416.5	0.000124797730408257	0	3.51286324954999e-08	6.40848620484628e-07
ENSG00000259349	RP11-15E18.1	0	20.5	0	-Inf	3.5	7.59531853078622e-05	0	3.55857456187115e-08	6.40848620484628e-07
ENSG00000277112	RP11-755J8.1	0	19.5	0	-Inf	0.5	1.1654065060428e-07	0	3.60809402845816e-08	6.40848620484628e-07
ENSG00000248498	ASNSP1	0	11	0	-Inf	4	3.29742374488984e-07	0	3.74167810261896e-08	6.40848620484628e-07
ENSG00000236811	GAPDHP2	14	0	Inf	Inf	418	7.41725673179977e-07	0	3.94605034936155e-08	6.40848620484628e-07
ENSG00000134612	FOLH1B	0	21.5	0	-Inf	2	0.000561434105852392	0	3.99591290367328e-08	6.40848620484628e-07
ENSG00000237181	AC147651.4	24	0	Inf	Inf	417.5	0.00034853902385628	0	4.02218403241556e-08	6.40848620484628e-07
ENSG00000276289	CH507-396I9.6	0	22	0	-Inf	2	4.05122095913805e-07	0	4.09729100671406e-08	6.40848620484628e-07
ENSG00000187243	MAGED4B	0	48.5	0	-Inf	1.5	0.00271129263032636	0	4.16638130261108e-08	6.40848620484628e-07
ENSG00000122824	NUDT10	11	0	Inf	Inf	414	8.24823132908229e-05	0	4.32460824941266e-08	6.40848620484628e-07
ENSG00000185523	SPATA45	0	12	0	-Inf	4	5.9102186569215e-07	0	4.35541737101352e-08	6.40848620484628e-07
ENSG00000187537	POTEM	0	11	0	-Inf	5	3.98218767871338e-08	0	4.44768311694418e-08	6.40848620484628e-07
ENSG00000277383	CTD-3001H11.2	12	0	Inf	Inf	417	1.50800808945546e-05	0	4.4887132742074e-08	6.40848620484628e-07
ENSG00000259675	RP11-507B12.1	30	0	Inf	Inf	416.5	0.0181184612585699	0	4.51897654309949e-08	6.40848620484628e-07
ENSG00000262050	RP11-74E22.3	36	0	Inf	Inf	418	3.60452503645017e-06	0	4.53803888105648e-08	6.40848620484628e-07
ENSG00000264462	MIR3648-1	0	16.5	0	-Inf	10.5	0.00253532370611894	0.001	1.65415230748309e-08	6.40848620484628e-07
ENSG00000238021	ARMC4P1	0	11	0	-Inf	3	2.52731103538711e-05	0.001	2.73601858243502e-08	6.40848620484628e-07
ENSG00000185168	LINC00482	32	0	Inf	Inf	416	2.4770608069862e-05	0	4.73003000807863e-08	6.5087459014797e-07
ENSG00000245468	FLJ36777	26	0	Inf	Inf	415	3.79317700296832e-07	0	5.18929192174837e-08	6.95813624725848e-07
ENSG00000221266	AC044860.1	0	16.5	0	-Inf	13.5	1.88810274244727e-05	0	5.33056577560234e-08	6.95813624725848e-07
ENSG00000183117	CSMD1	18	0	Inf	Inf	415.5	0.0978070603809928	0	5.44599109775197e-08	6.98199444249854e-07
ENSG00000224245	RP11-533K9.3	0	12	0	-Inf	21	1.6138585578598e-06	0	5.91209373882026e-08	7.46780814893931e-07
ENSG00000180221	TPT1P10	0	11	0	-Inf	5.5	9.71400708028319e-05	0	5.97346120727337e-08	7.52121744979692e-07
ENSG00000226676	RP11-589B3.6	0	17.5	0	-Inf	6.5	9.18439930666172e-05	0	6.27930817768347e-08	7.65154993542696e-07
ENSG00000235014	REREP2Y	0	19	0	-Inf	14.5	8.66335471324551e-06	0	6.28277482645056e-08	7.65154993542696e-07
ENSG00000082556	OPRK1	0	28	0	-Inf	6.5	1.91216331014088e-05	0	7.26390746938909e-08	8.41972333437129e-07
ENSG00000267745	RP11-686D22.8	24	0	Inf	Inf	413.5	1.18035383646241e-05	0	7.58326080454176e-08	8.74502564418382e-07
ENSG00000275597	RP11-1378G18.1	0	18	0	-Inf	14	1.30288745260223e-05	0	7.63125828921173e-08	8.77327564696132e-07
ENSG00000224043	CCNT2-AS1	14	0	Inf	Inf	413	1.24224705551046e-07	0	7.82952991248796e-08	8.96460702647154e-07
ENSG00000230415	RP5-902P8.10	11	0	Inf	Inf	413.5	9.00057409639196e-06	0	7.95703552666555e-08	9.08694916853454e-07
ENSG00000225415	RP3-509I19.1	0	21.5	0	-Inf	14.5	0.0995329837245743	0	8.31887094105631e-08	9.2295892027953e-07
ENSG00000204711	C9orf135	16	0	Inf	Inf	407	0.00225092592984656	0	8.32325806311456e-08	9.2295892027953e-07
ENSG00000280191	LINC00313	0	12.5	0	-Inf	7	0.000153707107447588	0	8.41493455616339e-08	9.31552165332582e-07
ENSG00000197085	NPSR1-AS1	26	0	Inf	Inf	405	0.000654633456655977	0	8.58579139648177e-08	9.48482956244094e-07
ENSG00000234770	GULOP	0	15.5	0	-Inf	7.5	0.000248257439027027	0	8.70020271061876e-08	9.53489957801683e-07
ENSG00000272486	RP11-532M24.1	12	0	Inf	Inf	412.5	0.000780600226290605	0	8.95794288920927e-08	9.77387954772252e-07
ENSG00000184221	OLIG1	20	0	Inf	Inf	411	0.0100668361068476	0	9.28743598433383e-08	1.00886949322656e-06
ENSG00000229017	LINC01277	11	0	Inf	Inf	412	6.17052967826806e-07	0	9.68726845722787e-08	1.03350094720994e-06
ENSG00000074317	SNCB	33	0	Inf	Inf	411.5	8.39059463574564e-06	0	9.71643149281826e-08	1.03577639373995e-06
ENSG00000234665	RP11-262H14.3	40	0	Inf	Inf	410	0.00408722367190333	0	1.0305887458821e-07	1.08655704856109e-06
ENSG00000279825	CTC-457L16.1	0	13	0	-Inf	22	2.41677471749446e-05	0	1.03343079816413e-07	1.08780736526839e-06
ENSG00000258883	RP11-32B5.2	0	12	0	-Inf	22	5.22647584237381e-05	0	1.04124847218186e-07	1.09545120898791e-06
ENSG00000225518	RP11-396C23.2	21	0	Inf	Inf	412	9.96585756102631e-08	0	1.06584023719774e-07	1.11833769297026e-06
ENSG00000266852	MIR4482	0	11.5	0	-Inf	11	6.2799136500285e-05	0	1.16335822279395e-07	1.18103934982765e-06
ENSG00000267648	RP11-686D22.3	13	0	Inf	Inf	406	4.72601533162871e-05	0.001	1.17888531484312e-07	1.19618615494252e-06
